X_UTM,Y_UTM,R_Factor,K_Factor,LS_Factor,C_Factor,P_Factor,A_RUSLE,Elevation,Slope,Aspect,Curvature_Plan,Curvature_Profile,TWI,SPI,TPI,TRI,Flow_Accumulation,Valley_Depth,NDVI,NDWI,NDBI,EVI,BSI,SAVI,MSAVI,Albedo,Annual_Rainfall,Rainfall_Seasonality,Max_Monthly_Rain,Clay_Content,Sand_Content,SOC,Bulk_Density,Soil_Loss,Erosion_Class
883680.7032402629,3723740.8798250286,108.26523484176873,0.03125815838575363,1.3702827317512407,0.35624995827674866,1.0,1.6520280487090526,1610.3441162109375,4.907258760848453,85.45238822362342,-0.34882028191371695,-0.07512834508540392,7.242553842031921,2.33252669846224,-0.5312364366304791,6.433308668600948,4.0,0.0,0.34039607644081116,-0.44058481991215476,0.12619970317396845,0.18997438146724943,0.17849627459700734,0.20032116184884635,0.17700065310254207,0.16823232030268048,422.8176838223875,87.80639324192146,123.92175675389387,22.343411254882813,39.91356506347656,21.55478439331055,1.415,1.6520280487090526,1
911250.7032402629,3719960.8798250286,102.06708966445007,0.032132286578416824,1.9951370637026953,0.2552359998226166,1.0,1.670098282040213,1143.862060546875,7.203928828737073,173.3765820190722,-0.5873535994196117,0.6607762434749473,5.469508739251853,1.3331497043796818,1.767713758682703,13.070125220508114,1.0,0.0,0.4057464301586151,-0.5126428800483113,0.06515731251490565,0.2310249961508504,0.12241914330642156,0.2439824681742836,0.21336797172471234,0.13518771218950376,419.1610256789698,82.71472815267157,113.81223357746347,25.023050689697264,39.301123046875,16.13655242919922,1.41,1.670098282040213,1
900210.7032402629,3724520.8798250286,88.69495700687348,0.029985185712575912,1.3265236423712035,0.6117910146713257,1.0,2.158359382210013,1723.1573486328125,5.924317217491514,16.614780411629454,1.9991829276549948,0.4936784363962013,5.666786213259268,1.1359297250622171,2.0577663845454026,10.260210460762748,1.0,0.0,0.1972271054983139,-0.3134953811179362,0.10396549733868085,0.14453081308954446,0.1613343155060445,0.14344542530784135,0.13178241791828654,0.2503491665518133,392.7595370882382,74.96016446109701,94.56730556555058,20.94145050048828,43.355699157714845,23.358795166015625,1.335,2.158359382210013,1
918450.7032402629,3698510.8798250286,98.01500941587449,0.03441460058093071,0.19287292835842287,0.623001217842102,1.0,0.4053176251929476,1607.213134765625,1.2185405620015444,53.13010235415595,0.9020435855302411,0.03145407384077181,7.251619679300811,-0.4476590455090819,0.21769205728310226,1.8999952746006277,1.0,0.0,0.19133327901363373,-0.3551540799806744,0.03879890293845298,0.16605851326468984,0.13471287007075017,0.17165783247170627,0.16233900163597098,0.2818583283107142,415.0335049127357,79.5861105275122,107.54865904288712,18.520508575439454,51.96956024169922,8.286002349853515,1.4499999999999997,0.4053176251929476,1
931260.7032402629,3749810.8798250286,117.28255776731842,0.03229266405105591,0.24119821792510182,0.6636587977409363,0.1,0.060625628506222454,822.6069946289062,1.515649645344288,28.722973095296084,1.159958372607789,-0.008118743189385417,7.033346897665177,-0.22969312828480296,0.04144965277794199,2.0621041076905056,1.0,0.0007721431663867406,0.1701200157403946,-0.4307969223070208,0.1267852366533002,0.12771409767610983,0.227014480797173,0.15161108578924684,0.1361123025198671,0.1947821586556847,474.682348591959,84.19513936107786,120.05666139042637,26.41546630859375,40.37832336425781,15.605027008056641,1.415,0.060625628506222454,1
935280.7032402629,3719240.8798250286,133.0233414444878,0.027900081127882004,4.419854183668571,0.1483946144580841,1.0,2.434217612479833,1653.68701171875,16.32505003560968,180.41669646773653,0.03075752729631409,-0.5058760772617383,6.708579624150315,4.2527124482301915,-1.1566975911546251,21.746185611923465,8.0,35.980555389475285,0.48821359872817993,-0.49188096691770233,0.07906300434591446,0.20305768680245784,0.15188847346310494,0.22178583277482222,0.19482937487736904,0.14630098277159845,515.9785712973139,88.4934604652982,144.89209692227124,22.32170181274414,46.62935028076172,27.069954681396485,1.375,2.434217612479833,1
935640.7032402629,3761660.8798250286,108.44395369410955,0.028777047991752625,5.287960266493766,0.1580979824066162,1.0,2.60895203533517,1314.67431640625,17.81375184515238,5.622877627934372,0.524185446310912,-0.4138436031036849,5.229632290858281,2.9591087000549217,-1.2184380425344443,23.091819911913998,2.0,30.964177484142965,0.47978177666664124,-0.5372686169642625,-0.0310367686554645,0.21725188220795752,0.05563939440898906,0.23063450986922152,0.20029881293371476,0.11963702831543793,445.61869445617504,82.65309646402989,108.91482617849206,24.652954864501954,42.66520690917969,27.043329620361327,1.315,2.60895203533517,1
921030.7032402629,3750680.8798250286,92.68729264605852,0.03061523474752903,2.161115351225384,0.3930386006832123,0.14,0.3374418780806034,1058.2139892578125,7.0187218285249395,351.1030286511884,0.6306462173265631,0.14629965265172687,6.1889707453693825,1.9998537433145178,0.8004692925367181,9.162136910551057,2.0,0.0,0.3183012902736664,-0.4478131267232985,0.1460421408512491,0.16370893636264314,0.20868606255164485,0.1808912168655804,0.15873739816407503,0.16248124387473398,394.5009925576167,79.05705939647376,96.50087198472657,24.56118240356445,40.72740478515625,19.937522888183594,1.4,0.3374418780806034,1
873480.7032402629,3697370.8798250286,158.63212343594202,0.029561573639512062,0.2068990915962851,0.7150627374649048,1.0,0.693779427588993,1653.7867431640625,1.1084104968490622,64.63405039072751,-0.6522394801482528,0.017824523340490978,9.4258141249247,1.5356790543763885,-0.02270507812431788,1.4891269613845628,8.0,0.0,0.1436101496219635,-0.3338072439132759,0.047888326281119095,0.07581773320348266,0.1623015608094563,0.08598558738538845,0.07255467967840593,0.13517232381953923,596.8404706113442,91.55832056270306,179.82787979113857,24.81559524536133,44.31422424316406,16.49851760864258,1.4323827932895075,0.693779427588993,1
898860.7032402629,3710180.8798250286,111.44581500130059,0.03147650510072708,0.1768867732982895,0.6857232451438904,1.0,0.4254950399726406,1617.5865478515625,1.2021764356006925,165.95028404842583,9.057223408095796,0.05781721407519722,7.265143974033459,-0.4611620360075719,0.5585394965262367,2.8499266543905533,1.0,0.0,0.1587027907371521,-0.29690324536336893,0.11788728280454353,0.13179762051002708,0.18321865221057046,0.1337882117711271,0.12706237286662803,0.31004905612745626,438.73482002191406,86.99915958802605,125.53286678248027,21.80587692260742,45.126670837402344,14.813336944580078,1.4449999999999998,0.4254950399726406,1
919050.7032402629,3751910.8798250286,87.51742234698555,0.03069247305393219,0.35796369063945516,0.04484233632683754,1.0,0.04311750375160541,1018.9130249023438,1.0311273580050384,344.2623319715392,0.022120677697774205,-0.015301930918039781,11.202853287625452,3.167962833674595,-0.05868869357766471,1.3744896732818708,44.0,3.700819642635338,0.6081967353820801,-0.6133000280275384,-0.14993655592614463,0.3269515666100997,-0.07563857046851627,0.3266243373196205,0.2945682256186479,0.12640305613458497,376.9979034361677,77.82030353435427,91.20651122418147,25.436595153808593,39.67709503173828,20.374748992919923,1.4649999999999999,0.04311750375160541,1
908220.7032402629,3748880.8798250286,94.60608362013745,0.03341440483927727,2.165845067070495,0.5863214731216431,1.0,4.014356895628329,797.8857421875,8.66235847233642,359.078348485275,0.9744676102981744,0.10957173081607546,5.975924464926697,2.2128740513164304,0.840365939669482,11.325796140657172,2.0,0.0,0.21069884300231934,-0.3976021867387989,0.21958058719325674,0.11301279036931322,0.2843718683918791,0.13255480501754446,0.11976057928406894,0.2194674695850762,384.77547295162964,83.69981117867808,101.87892156907947,30.930274963378906,30.07244110107422,18.625025939941406,1.44,4.014356895628329,1
927570.7032402629,3701210.8798250286,107.29071204845134,0.03300129249691963,0.6265031907412896,0.7266009449958801,1.0,1.6118043459999871,1496.562744140625,1.5062007380496938,54.924084013508775,-0.33126899455522585,-0.01848526388935973,12.424098603825655,5.147292100223957,-0.07123480901987023,1.95867631492463,218.0,1.1152933341365951,0.13769978284835815,-0.2920464555495992,0.106636758204323,0.08335170647383075,0.20258062576193536,0.09280232082076723,0.08811260221948505,0.30638136687660406,435.3965124178175,83.92560049649607,117.84704379060067,22.167504119873048,48.283914184570314,10.521834182739259,1.45,1.6118043459999871,1
880290.7032402629,3702290.8798250286,142.19608840091956,0.03172702342271805,1.3848361620250134,0.6775679588317871,1.0,4.2331946184792075,1689.616455078125,4.702533890855978,207.61268009766718,1.0703317408712352,0.02590876291278727,5.899073902745897,0.9037260002362117,0.4498019748266415,6.507880439495257,1.0,2.8962020354999822,0.16291563212871552,-0.2984150283792441,0.12243221171014335,0.11560274333898539,0.19813703625534457,0.12355652277729949,0.11614159331125135,0.28537150721731597,532.4611944275359,92.03596685718306,162.4599333239126,21.949130249023437,42.87597808837891,17.07022933959961,1.4649999999999999,4.2331946184792075,1
943920.7032402629,3704000.8798250286,133.32847177428468,0.03015921078622341,1.5270511058553577,0.7256531715393066,1.0,4.4557985045489215,1847.6600341796875,6.4691861387637974,177.4342217826961,0.6054057793364249,-0.013422236443804789,8.52255087878511,4.1687373147755595,0.17536078558282497,8.397189986259203,19.0,12.671589615663834,0.13818475604057312,-0.3297237721579579,0.16303552443750957,0.08426975511557158,0.25266525027968434,0.09969153579112658,0.09301083832690879,0.27186509096686307,514.0102884095597,89.10909232996295,143.67632994510853,21.094666290283204,49.244117736816406,14.554458236694336,1.4,4.4557985045489215,1
878190.7032402629,3724820.8798250286,114.77936140222138,0.03150778263807297,13.262636229395735,0.07010087370872498,1.0,3.362288178140106,1696.373046875,18.82799419515943,189.8130881250163,0.17738717439785423,-0.011634316150139781,5.863443510945547,3.711564414177413,0.9098849826395963,25.95139910214533,4.0,12.011394336379453,0.5706145763397217,-0.5427848483338039,-0.08038483030001302,0.2879556551696738,-0.012750761661797748,0.28768775092886595,0.25542576208841666,0.1285838928522799,445.13619749804735,88.51079049893882,131.4066542561717,22.304764556884766,38.53140869140625,26.834387969970702,1.3629399125142663,3.362288178140106,1
885030.7032402629,3681230.8798250286,134.6890634323463,0.02828742004930973,1.1173450620366834,0.6141714453697205,1.0,2.614584050123045,2265.289306640625,2.6449088650777286,281.8741023740605,-1.5434633452357804,-0.19853071064927608,8.555518604402135,2.405849435202583,-0.8019205729146961,4.58607074602461,8.0,11.377221181427558,0.19597379863262177,-0.35774837252571867,0.11569746922851815,0.15701732795283382,0.18093498095318356,0.16346469351720727,0.15039000199423386,0.2396160643169542,533.3707668244223,86.40402507452416,141.10652416739825,27.803184509277344,41.24458618164063,25.063251495361328,1.38,2.614584050123045,1
909690.7032402629,3694970.8798250286,102.28991594299484,0.03412892296910286,1.865100640501663,0.7106708884239197,1.0,4.627284495497104,1806.244384765625,3.6347084060090893,194.47241485827806,0.22837447686883194,-0.005363313045186267,7.256165040715489,1.7436291997956443,0.092515733508435,4.646653628062776,3.0,3.42729148950707,0.1458633840084076,-0.2985322332382268,0.12982082192915914,0.11342672988739039,0.20409680534476624,0.12143815345309011,0.11492156657496538,0.30091781936663486,414.7721401106977,84.0065042467694,112.86033805546899,21.05,47.89789733886719,10.148147583007812,1.44,4.627284495497104,1
911850.7032402629,3720980.8798250286,102.65662522328665,0.032187219709157944,1.9153648910296983,0.6630982756614685,1.0,4.196622149819264,986.4569702148438,2.7399453402235445,105.5992763428676,-1.0257219772093575,0.022989891924120483,9.996071744965805,3.9170390414658036,-0.1472439236123364,3.8173575938424507,35.0,5.516575819776904,0.1704109162092209,-0.2624671660185594,0.14804910186519787,0.09445527511669495,0.20899871745743306,0.09921509843495174,0.09203461061099927,0.27680470148693803,421.91236493757947,82.63499388705768,113.91822582880373,24.942325592041016,42.213644409179686,14.149892044067382,1.42,4.196622149819264,1
879270.7032402629,3703910.8798250286,144.32242034191617,0.03155670315027237,4.575306050739094e-17,0.6859002709388733,1.0,1.4292445755220573e-16,1656.7919921875,0.8226236080816504,93.91614078218123,-0.16112979561596155,-0.005412475775698522,8.337759335698989,-0.1479101299250366,-0.016303168402146184,0.862233246450009,2.0,5.007191353104645,0.158611461520195,-0.3451424555703629,0.12662159792172384,0.08741416641142272,0.22522882951709983,0.10192548112081833,0.09347904211181249,0.2403693695965968,536.972425167459,92.67860347574955,165.5577983897473,23.780410766601562,41.31556396484375,17.187454223632812,1.4072384855058986,1.4292445755220573e-16,1
896250.7032402629,3739970.8798250286,95.62109524892236,0.032132215797901154,1.7775679579811878,0.6434301733970642,1.0,3.514163997488285,1282.291015625,4.952100717469882,239.92571828232485,0.03388626853064851,0.014897775597409247,6.540265228928383,1.6486162298563884,0.17945692274338398,6.073359098043717,2.0,3.945621412625769,0.18064412474632263,-0.31399750409223925,0.13079721545358503,0.13434506090877657,0.1925243713980646,0.13814351672962877,0.12974871409259167,0.2878521275293072,392.4225572276507,82.78385546382422,101.74468512635676,25.12410888671875,39.42215118408203,16.786788558959962,1.37,3.514163997488285,1
920700.7032402629,3726680.8798250286,97.58054169480246,0.03217091038823128,1.2197236069897202,0.7889286875724792,1.0,3.0208262984677914,878.4074096679688,5.558167498565808,174.1845776038998,0.10727606308904038,-0.03954956934109842,6.424159282069826,1.7647010949999888,0.03403049045482476,7.416504200596244,2.0,3.670557692481225,0.10597719252109528,-0.1839069642097348,0.11996600225980544,0.07404530520789586,0.16809495253934742,0.06917482213627685,0.06496572879032549,0.3070666242584703,416.3048252304685,78.81552013864507,104.94366035993765,24.529051208496092,42.443212890625,14.717782592773437,1.415,3.0208262984677914,1
939480.7032402629,3729620.8798250286,159.53839131499907,0.027483487501740456,10.386907768090992,0.03289419040083885,1.0,1.498105944132362,1716.9345703125,23.98187897964297,161.97970832584804,0.4826703967225326,0.6392277563700467,4.21121602392835,2.5912536682518295,2.7641059027791925,33.56571533387014,1.0,0.0,0.630618691444397,-0.6112601052667064,-0.19236777003094518,0.3146448518759012,-0.12362096788347227,0.31468343855379566,0.2781552002235418,0.105984108482055,616.6583893745335,88.8470021766774,152.90174506012195,22.04965286254883,47.649191284179686,32.64183883666992,1.35,1.498105944132362,1
902040.7032402629,3737600.8798250286,98.64235967785635,0.03312410041689873,3.956081643099917,0.5649620294570923,0.14,1.0223982252670811,1079.05810546875,8.863142011088806,56.544630119562214,0.34603957129091684,0.016316337227866153,7.898559071212494,4.181965619924948,1.1504855685789153,11.15575774159304,14.0,7.826204814610492,0.22209157049655914,-0.4038061834907015,0.08529967917520129,0.125710061756939,0.1827986801167346,0.1420289354879657,0.12657839671019008,0.1902470066346172,405.9420949747232,82.50241834362456,105.89885843412392,23.896306610107423,38.2,16.326629638671875,1.3890200291619113,1.0223982252670811,1
923880.7032402629,3723530.8798250286,103.06684455767754,0.031185921281576157,1.7154537445244322,0.3259246051311493,1.0,1.7971061015429588,989.1380004882812,7.173717137103451,175.21782234606462,0.5580737244245607,-0.004069993086685826,9.7078622743172,5.562749336418344,0.17917209201152673,9.181886222977388,69.0,12.318253497689511,0.35919806361198425,-0.46548253513989524,0.11782818208525525,0.198441694624107,0.17365125736823278,0.21281270263530427,0.18642025250026206,0.15140134210963205,431.0901179196992,80.84605355124161,109.24515040001816,26.944316101074218,39.741398620605466,15.888119506835938,1.4049999999999998,1.7971061015429588,1
923490.7032402629,3724490.8798250286,102.13046931191435,0.031074466183781624,6.533740326724077,0.4208277761936188,0.25,2.1815505479706045,1002.627685546875,20.684129545729064,257.45513457331833,0.7237569972710022,0.16423136911844538,4.375244344979124,2.4272387025065254,1.6481662326407331,28.089446482225053,1.0,0.0,0.3020492196083069,-0.39063413712726747,0.12681747879119556,0.16720921920275836,0.1929871790869183,0.1809897879145227,0.16229619262428868,0.19249429781019126,428.73702392527093,80.472259832172,108.25210536275222,25.55731201171875,41.278907775878906,16.57117462158203,1.415,2.1815505479706045,1
942930.7032402629,3703220.8798250286,127.27898401588888,0.02898837998509407,1.9101178984565919,0.6120400428771973,1.0,4.313409161865328,1917.910888671875,5.703308423496078,30.378848238228215,0.9691980471651889,-0.09975137798444438,6.398214600754237,1.7906413907287917,0.09372287326709738,8.625203648526437,2.0,0.0,0.19709593057632446,-0.3394856399291567,0.17062731139655535,0.11319272797958745,0.2345052393599948,0.12507346980921705,0.11348283619136601,0.23068132698117655,490.9074275212753,89.06412532682738,138.153078322182,21.098810577392577,47.43589477539062,18.470955657958985,1.41,4.313409161865328,1
894420.7032402629,3752690.8798250286,91.66417847661303,0.033719416707754135,1.735381074554145,0.5936504006385803,1.0,3.1842365718560095,773.8132934570312,4.623428027954114,102.88598217724785,0.12015176008361632,0.05183661114912335,6.609261286631038,1.5796339095620107,0.2221001519096717,6.073945134369413,2.0,0.0,0.20681025087833405,-0.42016509144535186,0.17158178439014862,0.12531681136464862,0.25231921392114903,0.1468349754123251,0.13447623956622887,0.23293847760068187,373.6674216971454,83.46647929048693,94.79383991480181,26.422056579589842,35.94798126220703,16.61450080871582,1.45,3.1842365718560095,1
907440.7032402629,3699440.8798250286,109.78436038726996,0.0339030995965004,0.9388879358995961,0.7174299955368042,1.0,2.5071087383162105,1971.5391845703125,4.426515822489338,27.42841977201772,2.121133665023905,0.12033430344218098,5.9598192304334665,0.8430060402786351,0.6915011935786879,6.23545158264189,1.0,0.0,0.14239642024040222,-0.2967493340355577,0.20717342910249473,0.08674730314717025,0.2644440539593205,0.09776468107134231,0.08866977098335478,0.23704077132083345,435.6121561954752,86.20323640508362,121.49204457730444,19.779901123046876,45.790199279785156,12.556409072875976,1.3854688268419704,2.5071087383162105,1
894270.7032402629,3728600.8798250286,97.60414558484023,0.03282685577869415,1.0761250560257403,0.3393797278404236,1.0,1.1701625415903754,1474.2288818359375,5.051112869462347,8.668754550412928,0.35842457759035345,0.03629026868445367,7.213514766988929,2.3615629957791766,0.08772786458143855,6.348576832847084,4.0,0.0,0.3507833182811737,-0.4612231478812048,0.03789883354083062,0.23070535060735362,0.12103918450075185,0.24169574575655434,0.22276697717485083,0.2084456274209852,401.14250757335196,82.63613088964868,109.32130767855057,20.86265640258789,44.40883026123047,14.115768814086914,1.4240200291619112,1.1701625415903754,1
937950.7032402629,3713900.8798250286,164.7153228243724,0.026659129187464714,1.0323467703149358,0.7637568116188049,1.0,3.4622678339211146,1670.9549560546875,3.249584559422461,15.796773805183989,1.2985080492658894,0.07159889829960317,6.962971328464417,1.226011299821203,-0.3698187933978261,4.491266570852973,2.0,0.0,0.11875093728303909,-0.20091491481039203,0.12190375909113663,0.07195449995624342,0.17487989942651472,0.07003785359105379,0.0645406080825742,0.2712437601003511,576.1036872252434,98.86828227613424,181.6005427917596,24.863076782226564,47.70302276611328,22.124813842773438,1.3671483798685222,3.4622678339211146,1
886920.7032402629,3700850.8798250286,124.02366698308968,0.0327184796333313,2.3421821074682168e-17,0.3989088833332062,1.0,3.791334032059585e-17,1485.9654541015625,0.6022390163216453,37.98780876539291,-0.1484514916900256,-0.0008943809603968846,7.956488393729331,-1.1509275000072536,0.049601236977878216,0.7278518414050278,1.0,1.8291790674586537,0.31483906507492065,-0.45706322905854135,-0.04044194340436,0.20266823151333216,0.06575494026142509,0.21619526199734584,0.19122541824559863,0.1504000183248027,473.59079458127565,90.07050214040882,139.49062071895327,21.320699310302736,45.454046630859374,13.715129089355468,1.43,3.791334032059585e-17,1
